Id;Id_exclusiva;Nível_da_estrutura_de_tópicos;EDT;Nome;Porcentagem_Prev_Real;Porcentagem_Prev_LB;Duração;Início;Término;Início_da_Linha_de_Base;Término_da_linha_de_base;Área;Responsável_da_Tarefa;Dashboard;Desvio_LB
3359;20587;7;1.8.21.25.1.4.17;Fazer a amarração do carter superior, elevar e instalar sobre a engrenagem, e travar na estrutura;0;0;3 hrs;Qua 17/09/25 14:00;Qua 17/09/25 18:00;Sáb 13/09/25 13:00;Sáb 13/09/25 17:00;Forno - Levantamento;Charlles Oliveira;;0
3360;20588;7;1.8.21.25.1.4.18;Deslocar o carter inferior com a empilhadeira até a posição de içamento;0;0;1 hr;Qua 17/09/25 18:00;Qua 17/09/25 19:00;Sáb 13/09/25 17:00;Sáb 13/09/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3361;20589;7;1.8.21.25.1.4.19;Fazer a amarração do carter inferior, elevar e instalar sob a engrenagem;0;0;2 hrs;Qua 17/09/25 19:00;Qua 17/09/25 21:00;Sáb 13/09/25 18:00;Sáb 13/09/25 20:00;Forno - Levantamento;Charlles Oliveira;;0
3362;20590;7;1.8.21.25.1.4.20;Aplicar adesivo selante na junção do carter, e unir as duas partes com parafusos;0;0;2 hrs;Qua 17/09/25 21:00;Qua 17/09/25 23:00;Sáb 13/09/25 20:00;Sáb 13/09/25 22:00;Forno - Levantamento;Charlles Oliveira;;0
3363;20591;7;1.8.21.25.1.4.21;Instalar juntas de papelão com adesivo selante, gaxeta de vedação, e montar os anéis de apoio frontal e traseiro do carter;0;0;6 hrs;Qui 18/09/25 01:00;Qui 18/09/25 07:00;Sáb 13/09/25 22:00;Seg 15/09/25 14:00;Forno - Levantamento;Charlles Oliveira;;0
3364;20592;6;1.8.21.25.1.5;Montagem dos Redutores Bogiflex;0;0;179 hrs;Qua 17/09/25 08:00;Qua 24/09/25 19:00;Dom 14/09/25 14:00;Sáb 20/09/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3365;20593;7;1.8.21.25.1.5.1;Termino da permuta de componentes dos redutores na oficina (Disponiveis para montagem);0;0;0 hrs;Qua 17/09/25 08:00;Qua 17/09/25 08:00;Dom 14/09/25 14:00;Dom 14/09/25 14:00;Forno - Levantamento;Charlles Oliveira;;0
3366;20594;7;1.8.21.25.1.5.2;Ajustar andaimes para a montagem do redutor 1;0;0;2 hrs;Qui 18/09/25 08:00;Qui 18/09/25 10:00;Seg 15/09/25 14:00;Seg 15/09/25 17:00;Forno - Levantamento;Charlles Oliveira;;0
3367;20595;7;1.8.21.25.1.5.3;Transportar redutor 1 da Oficina para Área;0;0;1 hr;Qui 18/09/25 08:00;Qui 18/09/25 09:00;Seg 15/09/25 14:00;Seg 15/09/25 15:00;Forno - Levantamento;Charlles Oliveira;;0
3368;20596;7;1.8.21.25.1.5.4;Deslocar o redutor 1 com a emplilhadeira até a posição de içamento (peso do redutor, 4 t);0;0;1 hr;Qui 18/09/25 10:00;Qui 18/09/25 11:00;Seg 15/09/25 17:00;Seg 15/09/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3369;20597;7;1.8.21.25.1.5.5;Fazer a amarração do redutor 1, elevar e instalar na posiçao de montagem, e travar na estrutura;0;0;2 hrs;Qui 18/09/25 11:00;Qui 18/09/25 14:00;Seg 15/09/25 18:00;Seg 15/09/25 20:00;Forno - Levantamento;Charlles Oliveira;;0
3370;20598;7;1.8.21.25.1.5.6;Ajustar andaimes para a montagem do redutor 2;0;0;2 hrs;Qui 18/09/25 14:00;Qui 18/09/25 17:00;Seg 15/09/25 20:00;Seg 15/09/25 22:00;Forno - Levantamento;Charlles Oliveira;;0
3371;20599;7;1.8.21.25.1.5.7;Transportar redutor 2 da Oficina para Área;0;0;1 hr;Qui 18/09/25 14:00;Qui 18/09/25 15:00;Seg 15/09/25 20:00;Seg 15/09/25 21:00;Forno - Levantamento;Charlles Oliveira;;0
3372;20600;7;1.8.21.25.1.5.8;Deslocar o redutor 2 com a emplilhadeira até a posição de içamento (peso do redutor, 4 t);0;0;1 hr;Qui 18/09/25 17:00;Qui 18/09/25 18:00;Seg 15/09/25 22:00;Seg 15/09/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3373;20601;7;1.8.21.25.1.5.9;Fazer a amarração do redutor 2, elevar e instalar na posiçao de montagem, e travar na estrutura;0;0;2 hrs;Qui 18/09/25 18:00;Qui 18/09/25 20:00;Ter 16/09/25 01:00;Ter 16/09/25 03:00;Forno - Levantamento;Charlles Oliveira;;0
3374;20602;7;1.8.21.25.1.5.10;Ajustar andaimes para a montagem dos periféricos dos redutores;0;0;2 hrs;Qui 18/09/25 20:00;Qui 18/09/25 22:00;Ter 16/09/25 03:00;Ter 16/09/25 05:00;Forno - Levantamento;Charlles Oliveira;;0
3375;20603;7;1.8.21.25.1.5.11;Montar os tirantes de fixação dos redutores, as rotulas esféricas e porcas castelo, fazendo o pré aperto (não montar as molas prato nesta etapa);0;0;10 hrs;Qui 18/09/25 22:00;Sex 19/09/25 11:00;Ter 16/09/25 05:00;Ter 16/09/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3376;20604;7;1.8.21.25.1.5.12;Fazer o alinhamento da linha de centro dos redutores em relação à linha de centro da engrenagem, com o uso da topografia a laser;0;0;12 hrs;Sex 19/09/25 11:00;Sáb 20/09/25 03:00;Ter 16/09/25 18:00;Qua 17/09/25 09:00;Forno - Levantamento;Charlles Oliveira;;0
3377;20605;7;1.8.21.25.1.5.13;Fazer o ajuste do backlash do engrenamento conforme manual do fabricante do Bogiflex;0;0;12 hrs;Sáb 20/09/25 03:00;Sáb 20/09/25 18:00;Qua 17/09/25 09:00;Qua 17/09/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3378;20606;7;1.8.21.25.1.5.14;Fazer a montagem da mola prato no tirante de fixação dos redutores, e travar as porcas castelo com os contrapinos, conforme manual do fabricante do Bogiflex;0;0;4 hrs;Sáb 20/09/25 18:00;Sáb 20/09/25 22:00;Qui 18/09/25 01:00;Qui 18/09/25 05:00;Forno - Levantamento;Charlles Oliveira;;0
3379;20607;7;1.8.21.25.1.5.15;Instalar o eixo cardã intermediário, conforme manual do fabricante do Bogiflex;0;0;5 hrs;Sáb 20/09/25 22:00;Seg 22/09/25 12:00;Qui 18/09/25 05:00;Qui 18/09/25 11:00;Forno - Levantamento;Charlles Oliveira;;0
3380;20608;7;1.8.21.25.1.5.16;Montar a barra de torção no skid, com as alavancas apoiadas nos macacos mecanicos, e instalar os parafusos dos mancais. (não torquear os parafusos nesta etapa);0;0;5 hrs;Seg 22/09/25 13:00;Seg 22/09/25 19:00;Qui 18/09/25 11:00;Qui 18/09/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3381;20609;7;1.8.21.25.1.5.17;Montar as colunas de sustentação dos redutores na barra de torção, e instalar os parafusos, apoiando na parede lateral do forno. (não torquear os parafusos nesta etapa);0;0;5 hrs;Seg 22/09/25 19:00;Ter 23/09/25 02:00;Qui 18/09/25 18:00;Qui 18/09/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3382;20610;7;1.8.21.25.1.5.18;Ajustar andaime para montagem das colunas de sustentação nos redutores;0;0;2 hrs;Ter 23/09/25 02:00;Ter 23/09/25 04:00;Sex 19/09/25 01:00;Sex 19/09/25 03:00;Forno - Levantamento;Charlles Oliveira;;0
3383;20611;7;1.8.21.25.1.5.19;Ajustar a altura dos macacos mecanicos, alinhar as colunas de sustentação dos redutores e instalar os parafusos;0;0;1 hr;Ter 23/09/25 04:00;Ter 23/09/25 05:00;Sex 19/09/25 03:00;Sex 19/09/25 04:00;Forno - Levantamento;Charlles Oliveira;;0
3384;20612;7;1.8.21.25.1.5.20;Torquear os parafusos da coluna de sustentação do redutor esquerda, conforme tabela;0;0;4 hrs;Ter 23/09/25 05:00;Ter 23/09/25 10:00;Sex 19/09/25 04:00;Sex 19/09/25 09:00;Forno - Levantamento;Charlles Oliveira;;0
3385;20613;7;1.8.21.25.1.5.21;Torquear os parafusos da coluna de sustentação do redutor direita, conforme tabela;0;0;4 hrs;Ter 23/09/25 10:00;Ter 23/09/25 15:00;Sex 19/09/25 09:00;Sex 19/09/25 14:00;Forno - Levantamento;Charlles Oliveira;;0
3386;20614;7;1.8.21.25.1.5.22;Montar os tirantes de equilibrio dos redutores, deixando as molas distensionadas;0;0;2 hrs;Ter 23/09/25 16:00;Ter 23/09/25 18:00;Sex 19/09/25 14:00;Sex 19/09/25 17:00;Forno - Levantamento;Charlles Oliveira;;0
3387;20615;7;1.8.21.25.1.5.23;Verificar a necessidade de colocação de calços sob os mancais da barra de torção, e instalar os calços indicados;0;0;1 hr;Ter 23/09/25 18:00;Ter 23/09/25 19:00;Sex 19/09/25 17:00;Sex 19/09/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3388;20616;7;1.8.21.25.1.5.24;Torquear os parafusos dos mancais da barra de torção, conforme tabela;0;0;2 hrs;Ter 23/09/25 19:00;Ter 23/09/25 21:00;Sex 19/09/25 18:00;Sex 19/09/25 20:00;Forno - Levantamento;Charlles Oliveira;;0
3389;20617;7;1.8.21.25.1.5.25;Distensionar e retirar as talhas de sustentação dos redutores;0;0;2 hrs;Ter 23/09/25 21:00;Ter 23/09/25 23:00;Sex 19/09/25 20:00;Sex 19/09/25 22:00;Forno - Levantamento;Charlles Oliveira;;0
3390;20618;7;1.8.21.25.1.5.26;Distensionar e retirar os macacos das colunas de sustentação dos redutores;0;0;1 hr;Qua 24/09/25 01:00;Qua 24/09/25 02:00;Sex 19/09/25 22:00;Sex 19/09/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3391;20619;7;1.8.21.25.1.5.27;Tensionar as molas dos tirantes de equilibrio, conforme manual do fabricante do Bogiflex (a regulagem final será feita com carga, após o fechamento da grelha);0;0;2 hrs;Qua 24/09/25 02:00;Qua 24/09/25 04:00;Sáb 20/09/25 01:00;Sáb 20/09/25 03:00;Forno - Levantamento;Charlles Oliveira;;0
3392;20620;7;1.8.21.25.1.5.28;Instalar os tirantes de sustentação do carter sobre os redutores, e regular até centralizar o carter no cubo da engrenagem;0;0;4 hrs;Qua 24/09/25 04:00;Qua 24/09/25 09:00;Sáb 20/09/25 03:00;Sáb 20/09/25 07:00;Forno - Levantamento;Charlles Oliveira;;0
3393;20621;7;1.8.21.25.1.5.29;Instalar juntas de papelão com adesivo selante e montar a tampa frontal do carter;0;0;4 hrs;Qua 24/09/25 09:00;Qua 24/09/25 14:00;Sáb 20/09/25 08:00;Sáb 20/09/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
3394;20622;7;1.8.21.25.1.5.30;Montar as vedações de espuma nas junções dos redutores com o carter;0;0;4 hrs;Qua 24/09/25 14:00;Qua 24/09/25 19:00;Sáb 20/09/25 13:00;Sáb 20/09/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3395;20623;6;1.8.21.25.1.6;Desmontar estrutura de travamento da roda de levantamento;0;0;4 hrs;Qua 24/09/25 01:00;Qua 24/09/25 05:00;Sex 19/09/25 22:00;Sáb 20/09/25 04:00;Forno - Levantamento;Charlles Oliveira;;0
3396;20624;6;1.8.21.25.1.7;Montar o redutor primário e periféricos (cardã e proteções);0;0;4 hrs;Qua 24/09/25 19:00;Qua 24/09/25 23:00;Sáb 20/09/25 18:00;Sáb 20/09/25 22:00;Forno - Levantamento;Charlles Oliveira;;0
3397;20625;6;1.8.21.25.1.8;Recompor estrutura e piso superior sobre o redutor Bogiflex;0;0;24 hrs;Qui 25/09/25 01:00;Sex 26/09/25 06:00;Sáb 20/09/25 22:00;Ter 23/09/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
3398;20626;6;1.8.21.25.1.9;Desmontar a barreira de andaime em volta do piso recomposto;0;0;2 hrs;Sex 26/09/25 08:00;Sex 26/09/25 10:00;Ter 23/09/25 13:00;Ter 23/09/25 15:00;Forno - Levantamento;Charlles Oliveira;;0
3399;20627;6;1.8.21.25.1.10;Desmontar a linha de vida sobre o redutor Bogiflex;0;0;2 hrs;Sex 26/09/25 10:00;Sex 26/09/25 12:00;Ter 23/09/25 16:00;Ter 23/09/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3400;20628;6;1.8.21.25.1.11;Montar Andaime para Desmontagem das Monovias;0;0;5 hrs;Sex 26/09/25 13:00;Sex 26/09/25 18:00;Ter 23/09/25 18:00;Qua 24/09/25 00:00;Forno - Levantamento;Charlles Oliveira;;0
3401;20629;6;1.8.21.25.1.12;Ajustar andaimes para a montagem da passarela frontal;0;0;2 hrs;Sex 26/09/25 13:00;Sex 26/09/25 15:00;Ter 23/09/25 18:00;Ter 23/09/25 21:00;Forno - Levantamento;Charlles Oliveira;;0
3402;20630;6;1.8.21.25.1.13;Montar a passarela frontal de acesso ao redutor;0;0;6 hrs;Sex 26/09/25 16:00;Sex 26/09/25 22:00;Ter 23/09/25 21:00;Qua 24/09/25 05:00;Forno - Levantamento;Charlles Oliveira;;0
3403;20631;6;1.8.21.25.1.14;Desmontar Talhas e  Monovias;0;0;5 hrs;Sex 26/09/25 18:00;Sex 26/09/25 23:00;Qua 24/09/25 01:00;Qua 24/09/25 06:00;Forno - Levantamento;Charlles Oliveira;;0
3404;20632;6;1.8.21.25.1.15;Reinstalar cabos eletricos e respectiva infra na viga para acesso ao redutor Bogiflex;0;0;6 hrs;Sex 26/09/25 22:00;Sáb 27/09/25 05:00;Qua 24/09/25 05:00;Qua 24/09/25 13:00;Forno - Levantamento;Charlles Oliveira;;0
3405;20633;6;1.8.21.25.1.16;Montar o reservatório de ar comprimido sobre o redutor Bogiflex;0;0;3 hrs;Sáb 27/09/25 01:00;Sáb 27/09/25 04:00;Qua 24/09/25 06:00;Qua 24/09/25 10:00;Forno - Levantamento;Charlles Oliveira;;0
3406;20634;6;1.8.21.25.1.17;Montar a curva do duto sobre o redutor Bogiflex;0;0;4 hrs;Sáb 27/09/25 04:00;Sáb 27/09/25 09:00;Qua 24/09/25 10:00;Qua 24/09/25 15:00;Forno - Levantamento;Charlles Oliveira;;0
3407;20635;6;1.8.21.25.1.18;Montar a curva de duto de ventilação sobre o piso frontal ao redutor Bogiflex;0;0;4 hrs;Seg 29/09/25 08:00;Seg 29/09/25 12:00;Qua 24/09/25 13:00;Qui 25/09/25 10:00;Forno - Levantamento;Charlles Oliveira;;0
3408;20636;6;1.8.21.25.1.19;Montar as valvulas esféricas com tampão nos drenos do carter e dos redutores;0;0;2 hrs;Seg 29/09/25 13:00;Seg 29/09/25 15:00;Qui 25/09/25 10:00;Qui 25/09/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
3409;20637;6;1.8.21.25.1.20;Desmontar Andaime Utilizado para Desmontagem das Monovias e Periféricos;0;0;2 hrs;Seg 29/09/25 08:00;Seg 29/09/25 10:00;Qui 25/09/25 08:00;Qui 25/09/25 10:00;Forno - Levantamento;Charlles Oliveira;;0
3410;20638;6;1.8.21.25.1.21;Checar a limpeza e estanqueidade dos visores de nível do carter e dos redutores;0;0;2 hrs;Seg 29/09/25 15:00;Seg 29/09/25 17:00;Qui 25/09/25 12:00;Qui 25/09/25 15:00;Forno - Levantamento;Charlles Oliveira;;0
3411;20639;6;1.8.21.25.1.22;Abastecer os reservatórios de lubrificantes, e lubrificar todos os pontos com graxa apropriada, conforme o plano de lubrificação do ativo;0;0;6 hrs;Seg 29/09/25 15:00;Seg 29/09/25 21:00;Qui 25/09/25 12:00;Qui 25/09/25 19:00;Forno - Levantamento;Charlles Oliveira;;0
3412;20640;6;1.8.21.25.1.23;Desmontar todo o andaime e recolher as peças ;0;0;4 hrs;Seg 29/09/25 21:00;Ter 30/09/25 02:00;Qui 25/09/25 19:00;Qui 25/09/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3413;20641;6;1.8.21.25.1.24;Retirar Bloqueio Elétrico;0;0;1 hr;Ter 30/09/25 02:00;Ter 30/09/25 03:00;Qui 25/09/25 23:00;Sex 26/09/25 01:00;Forno - Levantamento;Charlles Oliveira;;0
3414;20642;6;1.8.21.25.1.25;Fazer os testes de giro, e monitorar os parametros de temperatura e vibrações ;0;0;2 hrs;Ter 30/09/25 03:00;Ter 30/09/25 05:00;Sex 26/09/25 01:00;Sex 26/09/25 03:00;Forno - Levantamento;Charlles Oliveira;;0
3415;20643;6;1.8.21.25.1.26;Realizar limpeza geral na area do bogiflex após a conclusão das atividades;0;0;5 hrs;Ter 30/09/25 05:00;Ter 30/09/25 12:00;Sex 26/09/25 03:00;Sex 26/09/25 10:00;Forno - Levantamento;Charlles Oliveira;;0
3416;20644;6;1.8.21.25.1.27;Realizar pintura no redutor Bogiflex conforme padrão Vale;0;0;0 hrs;Ter 30/09/25 12:00;Ter 30/09/25 12:00;Sex 26/09/25 10:00;Sex 26/09/25 10:00;Forno - Levantamento;Charlles Oliveira;;0
3417;20645;5;1.8.21.25.2;Manutenção Bogiflex Concluida;0;0;0 hrs;Ter 30/09/25 12:00;Ter 30/09/25 12:00;Sex 26/09/25 10:00;Sex 26/09/25 10:00;Forno - Levantamento;Charlles Oliveira;;0
3418;20646;5;1.8.21.25.3;Ajuste dos Trilhos Curvos - Roda de Levantamento;0;0;182 hrs;Qui 02/10/25 01:00;Qui 09/10/25 15:00;Seg 29/09/25 13:30;Ter 07/10/25 02:30;Forno - Levantamento;André Ribeiro;;0
3419;20647;6;1.8.21.25.3.1;Montar Andaime para Manutenção dos Trilhos Curvos do Levantamento;0;0;7 hrs;Qui 02/10/25 01:00;Qui 02/10/25 09:00;Seg 29/09/25 13:30;Seg 29/09/25 20:30;Forno - Levantamento;André Ribeiro;;0
3420;20648;6;1.8.21.25.3.2;Ajustar Diâmetro Primitivo dos Trilhos Externos e  Internos LD - Roda de Levantamento;0;0;170 hrs;Qui 02/10/25 09:00;Qui 09/10/25 11:00;Seg 29/09/25 20:30;Seg 06/10/25 22:30;Forno - Levantamento;André Ribeiro;;0
3421;20649;7;1.8.21.25.3.2.1;Posicionar Segmento na Parte Superior 180° para Posicionar Bandeirola de 140 mm e 162mm;0;0;1 hr;Qui 02/10/25 09:00;Qui 02/10/25 10:00;Seg 29/09/25 20:30;Seg 29/09/25 21:30;Forno - Levantamento;André Ribeiro;;0
3422;20650;7;1.8.21.25.3.2.2;Substituir Parafusos, Calços e Alinhar Trilho 8D;0;0;8 hrs;Qui 02/10/25 10:00;Qui 02/10/25 19:00;Seg 29/09/25 21:30;Ter 30/09/25 06:30;Forno - Levantamento;André Ribeiro;;0
3423;20651;7;1.8.21.25.3.2.3;Substituir Parafusos, Calços e Alinhar Trilho 7D;0;0;8 hrs;Qui 02/10/25 19:00;Sex 03/10/25 04:00;Ter 30/09/25 06:30;Ter 30/09/25 16:30;Forno - Levantamento;André Ribeiro;;0
3424;20652;7;1.8.21.25.3.2.4;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 1D;0;0;8 hrs;Sex 03/10/25 04:00;Sex 03/10/25 14:00;Ter 30/09/25 16:30;Qua 01/10/25 01:30;Forno - Levantamento;André Ribeiro;;0
3425;20653;7;1.8.21.25.3.2.5;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 2D;0;0;8 hrs;Sex 03/10/25 14:00;Sex 03/10/25 22:00;Qua 01/10/25 01:30;Qua 01/10/25 10:30;Forno - Levantamento;André Ribeiro;;0
3426;20654;7;1.8.21.25.3.2.6;Posicionar Segmento na Parte Inferior 90° para Posicionar Bandeirola de 143 mm e 167mm;0;0;1 hr;Sex 03/10/25 22:00;Sex 03/10/25 23:00;Qua 01/10/25 10:30;Qua 01/10/25 11:30;Forno - Levantamento;André Ribeiro;;0
3427;20655;7;1.8.21.25.3.2.7;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 10D;0;0;10 hrs;Sex 03/10/25 23:00;Seg 06/10/25 11:00;Qua 01/10/25 11:30;Qua 01/10/25 22:30;Forno - Levantamento;André Ribeiro;;0
3428;20656;7;1.8.21.25.3.2.8;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 9D;0;0;10 hrs;Seg 06/10/25 11:00;Seg 06/10/25 22:00;Qua 01/10/25 22:30;Qui 02/10/25 10:30;Forno - Levantamento;André Ribeiro;;0
3429;20657;7;1.8.21.25.3.2.9;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho  3D;0;0;8 hrs;Seg 06/10/25 22:00;Ter 07/10/25 07:00;Qui 02/10/25 10:30;Qui 02/10/25 19:30;Forno - Levantamento;André Ribeiro;;0
3430;20658;7;1.8.21.25.3.2.10;Posicionar Segmento na Parte Inferior 0° para Posicionar Bandeirola de 160 mm e 150mm;0;0;1 hr;Ter 07/10/25 08:00;Ter 07/10/25 09:00;Qui 02/10/25 19:30;Qui 02/10/25 20:30;Forno - Levantamento;André Ribeiro;;0
3431;20659;7;1.8.21.25.3.2.11;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 12D;0;0;10 hrs;Ter 07/10/25 09:00;Ter 07/10/25 20:00;Qui 02/10/25 20:30;Sex 03/10/25 08:30;Forno - Levantamento;André Ribeiro;;0
3432;20660;7;1.8.21.25.3.2.12;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 6D;0;0;8 hrs;Ter 07/10/25 20:00;Qua 08/10/25 05:00;Sex 03/10/25 08:30;Sex 03/10/25 17:30;Forno - Levantamento;André Ribeiro;;0
3433;20661;7;1.8.21.25.3.2.13;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 11D;0;0;10 hrs;Qua 08/10/25 05:00;Qua 08/10/25 17:00;Sex 03/10/25 17:30;Sáb 04/10/25 04:30;Forno - Levantamento;André Ribeiro;;0
3434;20662;7;1.8.21.25.3.2.14;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 5D;0;0;8 hrs;Qua 08/10/25 17:00;Qui 09/10/25 02:00;Sáb 04/10/25 04:30;Seg 06/10/25 14:30;Forno - Levantamento;André Ribeiro;;0
3435;20663;7;1.8.21.25.3.2.15;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 4D;0;0;8 hrs;Qui 09/10/25 02:00;Qui 09/10/25 11:00;Seg 06/10/25 14:30;Seg 06/10/25 22:30;Forno - Levantamento;André Ribeiro;;0
3436;20664;6;1.8.21.25.3.3;Ajuste Diâmetro Primitivo dos Trilhos Internos e Externos LD - Roda de Levantamento - Concluido;0;0;0 hrs;Qui 09/10/25 11:00;Qui 09/10/25 11:00;Seg 06/10/25 22:30;Seg 06/10/25 22:30;Forno - Levantamento;André Ribeiro;;0
3437;20665;6;1.8.21.25.3.4;Ajustar Diâmetro Primitivo dos Trilhos Externos e  Internos LE - Roda de Levantamento;0;0;170 hrs;Qui 02/10/25 09:00;Qui 09/10/25 11:00;Seg 29/09/25 20:30;Seg 06/10/25 22:30;Forno - Levantamento;André Ribeiro;;0
3438;20666;7;1.8.21.25.3.4.1;Posicionar Segmento na Parte Superior 180° para Posicionar Bandeirola de 140 mm e 162mm;0;0;1 hr;Qui 02/10/25 09:00;Qui 02/10/25 10:00;Seg 29/09/25 20:30;Seg 29/09/25 21:30;Forno - Levantamento;André Ribeiro;;0
3439;20667;7;1.8.21.25.3.4.2;Substituir Parafusos, Calços e Alinhar Trilho 8E;0;0;8 hrs;Qui 02/10/25 10:00;Qui 02/10/25 19:00;Seg 29/09/25 21:30;Ter 30/09/25 06:30;Forno - Levantamento;André Ribeiro;;0
3440;20668;7;1.8.21.25.3.4.3;Substituir Parafusos, Calços e Alinhar Trilho 7E;0;0;8 hrs;Qui 02/10/25 19:00;Sex 03/10/25 04:00;Ter 30/09/25 06:30;Ter 30/09/25 16:30;Forno - Levantamento;André Ribeiro;;0
3441;20669;7;1.8.21.25.3.4.4;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 1E;0;0;8 hrs;Sex 03/10/25 04:00;Sex 03/10/25 14:00;Ter 30/09/25 16:30;Qua 01/10/25 01:30;Forno - Levantamento;André Ribeiro;;0
3442;20670;7;1.8.21.25.3.4.5;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 2E;0;0;8 hrs;Sex 03/10/25 14:00;Sex 03/10/25 22:00;Qua 01/10/25 01:30;Qua 01/10/25 10:30;Forno - Levantamento;André Ribeiro;;0
3443;20671;7;1.8.21.25.3.4.6;Posicionar Segmento na Parte Inferior 90° para Posicionar Bandeirola de 143 mm e 167mm;0;0;1 hr;Sex 03/10/25 22:00;Sex 03/10/25 23:00;Qua 01/10/25 10:30;Qua 01/10/25 11:30;Forno - Levantamento;André Ribeiro;;0
3444;20672;7;1.8.21.25.3.4.7;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 10E;0;0;10 hrs;Sex 03/10/25 23:00;Seg 06/10/25 11:00;Qua 01/10/25 11:30;Qua 01/10/25 22:30;Forno - Levantamento;André Ribeiro;;0
3445;20673;7;1.8.21.25.3.4.8;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 9E;0;0;10 hrs;Seg 06/10/25 11:00;Seg 06/10/25 22:00;Qua 01/10/25 22:30;Qui 02/10/25 10:30;Forno - Levantamento;André Ribeiro;;0
3446;20674;7;1.8.21.25.3.4.9;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 3E;0;0;8 hrs;Seg 06/10/25 22:00;Ter 07/10/25 07:00;Qui 02/10/25 10:30;Qui 02/10/25 19:30;Forno - Levantamento;André Ribeiro;;0
3447;20675;7;1.8.21.25.3.4.10;Posicionar Segmento na Parte Inferior 0° para Posicionar Bandeirola de 160 mm e 150mm;0;0;1 hr;Ter 07/10/25 08:00;Ter 07/10/25 09:00;Qui 02/10/25 19:30;Qui 02/10/25 20:30;Forno - Levantamento;André Ribeiro;;0
3448;20676;7;1.8.21.25.3.4.11;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 12E;0;0;10 hrs;Ter 07/10/25 09:00;Ter 07/10/25 20:00;Qui 02/10/25 20:30;Sex 03/10/25 08:30;Forno - Levantamento;André Ribeiro;;0
3449;20677;7;1.8.21.25.3.4.12;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 6E;0;0;8 hrs;Ter 07/10/25 20:00;Qua 08/10/25 05:00;Sex 03/10/25 08:30;Sex 03/10/25 17:30;Forno - Levantamento;André Ribeiro;;0
3450;20678;7;1.8.21.25.3.4.13;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 11E;0;0;10 hrs;Qua 08/10/25 05:00;Qua 08/10/25 17:00;Sex 03/10/25 17:30;Sáb 04/10/25 04:30;Forno - Levantamento;André Ribeiro;;0
3451;20679;7;1.8.21.25.3.4.14;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 5E;0;0;8 hrs;Qua 08/10/25 17:00;Qui 09/10/25 02:00;Sáb 04/10/25 04:30;Seg 06/10/25 14:30;Forno - Levantamento;André Ribeiro;;0
3452;20680;7;1.8.21.25.3.4.15;Deslocar Trilho, Substituir Parafusos, Calços e Alinhar Trilho 4E;0;0;8 hrs;Qui 09/10/25 02:00;Qui 09/10/25 11:00;Seg 06/10/25 14:30;Seg 06/10/25 22:30;Forno - Levantamento;André Ribeiro;;0
3453;20681;6;1.8.21.25.3.5;Ajuste Diâmetro Primitivo dos Trilhos Internos e Externos LE - Roda de Levantamento - Concluido;0;0;0 hrs;Qui 09/10/25 11:00;Qui 09/10/25 11:00;Seg 06/10/25 22:30;Seg 06/10/25 22:30;Forno - Levantamento;André Ribeiro;;0
3454;20682;6;1.8.21.25.3.6;Realizar Desmontagem de Andaimes;0;0;4 hrs;Qui 09/10/25 11:00;Qui 09/10/25 15:00;Seg 06/10/25 22:30;Ter 07/10/25 02:30;Forno - Levantamento;André Ribeiro;;0
